Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time.1,Moving Time,Distance.1,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate.1,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort.1,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute.1,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Media
6911574,"Apr 12, 2011, 3:11:44 PM","04/12/2011 Espoo, Finland, Uusimaa, Finland",Ride,,2709,18.09,156.0,30.0,False,,Canyon Ultimate CF 8.0,activities/8116836.tcx.gz,82.0,8.0,2709.0,2590.0,18091.9,12.427,,335.2,335.5,5.3,73.9,64.2,0.0,,,89.0,69.0,156.0,142.0,,228.0,658.0,,,30.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,142498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129461360,"Apr 12, 2014, 2:46:56 PM","12/04/2014 Kehänvarsijuoksu 10 km, Espoo, Finland",Run,,2877,10.07,167.0,180.0,False,,Salomon S-Lab Sense Ultra (2013),activities/141693618.gpx.gz,81.0,,2877.0,2877.0,10071.5,4.7,,307.8,312.1,8.1,73.4,26.3,0.0,,,,,167.0,157.0,,,1185.0,,9.0,180.0,,,,,,,,,,,,,0.0,,,11907.2,,,,,,,,,,,,,,,,105607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283766411,"Apr 12, 2015, 8:12:30 AM","12/04/2015 Nuuksio, Espoo, Finland",Run,,6489,14.59,160.0,134.0,False,,Inov-8 X-Talon 212 (2013),activities/320663019.fit.gz,81.0,,6489.0,6295.0,14596.5,4.7,,274.0,268.4,32.6,90.2,40.9,0.0,,,119.0,76.0,160.0,137.0,,,1535.0,,18.0,134.0,,,,,,,,,,,,,0.0,,,15424.6,,,,,,,,,,,,,,,,222655.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542834065,"Apr 12, 2016, 4:31:51 AM",Morning Run,Run,,3265,10.08,157.0,45.0,False,,Saucony Type A6 (2015),activities/595804077.fit.gz,81.0,,3265.0,3215.0,10080.6,4.6,,126.0,129.6,2.2,54.8,22.7,0.0,,,86.0,81.0,157.0,142.0,,,1021.0,,14.0,45.0,,,,,,,,,,,,,0.0,,,10255.8,,,,,,,,,,,,,,,,994793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939228671,"Apr 12, 2017, 4:16:27 PM",Laktaattitesti Solvalla,Run,,2058,0,173.0,23.0,False,,Saucony TypeA6 (2017),activities/1039520475.fit.gz,81.0,,2058.0,2058.0,0.0,0.0,,0.0,0.0,87.0,87.0,0.0,0.0,,,128.0,83.0,173.0,135.0,,,0.0,,22.0,23.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/FAA863D7-6A58-49EC-9381-A6433DAC506A.jpg
1505150291,"Apr 12, 2018, 11:08:52 PM",Evening Run,Run,,1880,5.27,151.0,34.0,False,,Saucony Type A6 (2018),activities/1620840318.fit.gz,82.5,,1880.0,1842.0,5271.2,3.4,,18.0,,115.4,131.0,7.0,0.0,,,89.0,79.0,151.0,137.0,,,539.0,,19.0,34.0,,,,,,,,,,,,,0.0,,,5315.0,,,,,,,,,,,,,,,,3006002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/9CA7A9BE-8DE1-48EE-84A4-8634800E4927.jpg|media/64D2B1BF-EEB3-45E2-8F5D-1BF1EE3644DA.jpg
2284553046,"Apr 12, 2019, 2:44:59 PM",Afternoon Ride,Ride,,6374,22.84,148.0,26.0,False,,Cannondale Flash Carbon 29'er 3,activities/2431638412.fit.gz,81.0,11.5,6374.0,4875.0,22845.4,12.7,,379.0,330.0,3.6,84.6,42.4,0.3,,,,,148.0,118.0,,173.0,772.0,,14.0,26.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,142500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3288368803,"Apr 12, 2020, 9:34:17 AM",Lunch Run 🌧,Run,"Light Rain, 2°C, Feels like -2°C, Humidity 98%, Wind 6m/s from S",3932,8.42,144.0,21.0,False,,Inov-8 X-Talon 212 (2013),activities/3515151503.fit.gz,81.0,,3932.0,3669.0,8428.2,3.6,2.297,234.0,222.0,40.4,108.0,40.0,0.1,,,102.0,75.0,144.0,127.0,,,655.0,,14.0,21.0,,,,,,,,,,,0.0,,0.0,,1.0,9643.1,1586681984.0,5.0,2.4,-2.5,2.1,0.98,1006.2,6.1,12.5,188.0,0.8,1586661120.0,1586712960.0,0.68,,222655.0,0.67,5.0,1.0,15930.0,3.0,264.7,,,,,,,,,,,,,,,,,,,,,,,,,media/C3114E4D-FD93-4DC0-9ADF-2943554A9E86.jpg|media/42EB614D-80D9-4C2A-9D0F-F9017A5F28DA.jpg|media/45E01CB9-33C6-4020-A4F0-2D99E1850466.jpg
5113641393,"Apr 12, 2021, 10:50:50 AM",Afternoon Ride ☁️,Ride,"Overcast, 11°C, Feels like 11°C, Humidity 64%, Wind 4m/s from S",7592,30.32,144.0,22.0,False,,3T Exploro Team EKAR,activities/5451198201.fit.gz,,8.0,7592.0,6001.0,30321.7,13.7,5.053,372.0,427.0,8.2,101.8,50.0,-0.2,,,99.0,72.0,,110.0,,117.0,677.0,,13.0,22.0,679942.0,,,,,,,,149.0,6771.0,0.0,,0.0,,1.0,,1618221568.0,3.0,11.0,11.0,4.6,0.65,1017.8,4.2,10.6,168.0,0.0,1618197120.0,1618248832.0,0.02,8798499.0,,0.0,,0.96,16093.0,2.0,384.1,,,,,,,,,,,,,,,,,,,,,,,,,
5112399142,"Apr 12, 2021, 5:51:13 AM",Morning Ride ☁️,Ride,"Overcast, 5°C, Feels like 2°C, Humidity 85%, Wind 5m/s from SE",4203,20.98,143.0,16.0,False,,3T Exploro Team EKAR,activities/5449877688.fit.gz,,8.0,4203.0,3846.0,20980.6,15.0,5.455,350.0,295.0,27.8,99.2,33.3,0.3,,,106.0,76.0,,115.0,,136.0,525.0,,8.0,16.0,526644.0,,,,,,,,162.0,4204.0,0.0,,0.0,,1.0,,1618203648.0,3.0,4.4,0.5,2.7,0.89,1019.0,5.0,12.5,129.0,0.0,1618197120.0,1618248832.0,0.02,8798499.0,,0.02,5.0,0.97,16093.0,0.0,384.5,,,,,,,,,,,,,,,,,,,,,,,,,
8878566232,"Apr 12, 2023, 3:01:31 PM",Lunch Weight Training,Weight Training,,2770,0,131.0,5.0,False,,,activities/9527017338.fit.gz,,,2770.0,2770.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,86.0,,,233.0,,,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
8880457359,"Apr 12, 2023, 9:32:53 PM",Afternoon Run ☀️🔥,Run,,1727,5.02,163.0,22.0,False,,Nike Zoom Fly 3 (2020),activities/9529028430.fit.gz,,,1727.0,1703.0,5021.1,4.072,2.948,26.0,21.0,121.6,139.2,32.0,0.1,,,85.0,78.0,,143.0,,345.0,436.0,,,22.0,588506.0,,,,,,,,352.0,1728.0,0.0,,0.0,,1.0,5126.9,1681333248.0,1.0,25.4,24.6,9.8,0.37,1008.3,6.6,11.6,260.0,0.0,1681296128.0,1681343872.0,0.75,,5536139.0,0.0,1.0,0.05,37611.8,2.0,,,,,0.0,2.907,270.0,,,,4368.0,,,,,,,,,,,,,,,media/46EB74C3-0BF8-4B67-B730-1D0E410D3851.jpg
11164218343,"Apr 12, 2024, 12:20:35 PM",Afternoon Mountain Bike Ride 🌥,Ride,"Wind 11ms N


Propelled by Windfield.app ↗　

2.43 new kilometers

-- From Wandrer.earth",3153,15.82,155.0,16.0,False,,Canyon Lux Trail CF7,activities/11931057234.fit.gz,,13.9,3153.0,3023.0,15819.4,8.804,5.233,132.0,136.0,2.2,34.6,22.1,0.0,,,,,155.0,128.0,,158.0,571.0,,15.0,16.0,,,,,,,,,,,0.0,,0.0,,1.0,,1712923136.0,2.0,11.5,10.5,3.9,0.6,1014.7,4.6,8.9,291.0,0.0,1712891520.0,1712943232.0,0.125,13979802.0,,0.0,1.0,0.61,30825.0,2.0,,0.0,11.5,3.1,0.0,5.017,9367.6,,,,,,,,,,,,,,,,,,,
11165637266,"Apr 12, 2024, 3:37:55 PM",Evening Walk ☀,Walk,"Wind 7ms SW


Propelled by Windfield.app ↗",2840,3.70,121.0,6.0,False,,HOKA Carbon X (2020),activities/11932516226.fit.gz,,,2840.0,2238.0,3704.4,9.758,1.655,38.0,36.0,4.4,54.0,11.3,0.0,,,61.0,55.0,121.0,107.0,,,271.0,,,6.0,,,,,,,,,,,0.0,,0.0,,1.0,,1712934016.0,3.0,11.1,10.3,5.1,0.66,1014.3,3.5,6.6,257.0,0.0,1712891520.0,1712943232.0,0.125,,5441383.0,0.0,1.0,0.8,28129.0,1.0,,,,,0.0,1.304,1954.3,,,,3926.0,,,,,,,,,,,,,,,
11161844287,"Apr 12, 2024, 4:35:06 AM",Morning Weight Training,Weight Training,,2146,0,169.0,5.0,False,,,activities/11928614392.fit.gz,,,2146.0,2146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,169.0,98.0,,,214.0,,,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
18080588854,"Apr 12, 2026, 02:43:07 PM",Afternoon Mountain Bike Ride,Ride,,8256,40.44,152.0,33.0,,,,,,,8256.0,8178.0,40438.5,12.16,4.945,517.0,4.4,4.4,103.6,,,,,,,152.0,120.4,,153.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284631964,"Apr 13, 2015, 1:59:56 PM","13/04/2015 Testikierros, Espoo, Finland",Ride,,2806,18.20,144.0,20.0,False,,Canyon Ultimate CF SL 9.0 DI2,activities/321671606.fit.gz,81.0,7.1,2806.0,2806.0,18201.3,13.1,,121.0,117.6,-0.2,42.2,30.8,0.0,,,110.0,84.0,144.0,125.0,,151.0,471.0,,10.0,20.0,,,,,,,,,168.0,2807.0,,,0.0,,,,,,,,,,,,,,,,,,1934418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940671961,"Apr 13, 2017, 5:28:04 PM",Evening Run,Run,,1915,5.05,141.0,8.0,False,,Saucony TypeA6 (2017),activities/1041001958.fit.gz,81.0,,1915.0,1790.0,5050.2,6.7,,17.0,21.8,-7.4,1.8,26.2,-0.1,,,120.0,80.0,141.0,129.0,,,510.0,,18.0,8.0,,,,,,,,,,,,,0.0,,,5127.7,,,,,,,,,,,,,,,,2090324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/3BE55E87-05C1-4F11-B320-B27946C326B4.jpg|media/2F1D6EA2-509B-4E61-908C-861503247A8A.jpg|media/DFCD49B2-8A9D-4E59-8079-5C25BAA31312.jpg
2286838453,"Apr 13, 2019, 12:21:10 PM",Afternoon Ride,Ride,,9308,26.15,145.0,24.0,False,,Cannondale Flash Carbon 29'er 3,activities/2434026194.fit.gz,81.0,11.5,9308.0,5098.0,26155.8,13.8,,296.0,356.0,8.2,78.0,49.0,-0.2,,,,,145.0,116.0,,163.0,788.0,,18.0,24.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,142500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3292310479,"Apr 13, 2020, 7:26:05 AM",Morning Ride ⛅,Ride,"Partly Cloudy, 3°C, Feels like -1°C, Humidity 80%, Wind 5m/s from W",5644,31.51,139.0,21.0,False,,Cannondale Flash Carbon 29'er 3,activities/3519328364.fit.gz,81.0,11.5,5644.0,5400.0,31512.6,13.1,5.836,458.0,522.0,-5.0,105.2,32.3,-0.2,,,199.0,75.0,139.0,113.0,,216.0,743.0,,13.0,21.0,,,,,,,,,,,0.0,,0.0,,1.0,,1586761216.0,2.0,2.5,-1.5,-0.1,0.83,991.3,4.6,7.8,288.0,0.0,1586747392.0,1586799360.0,0.71,142500.0,,0.08,5.0,0.66,16093.0,2.0,299.1,,,,,,,,,,,,,,,,,,,,,,,,,media/0B085377-3D1B-4EAE-82BB-4520DA6E45EC.jpg|media/CB7BE11D-7312-4036-A7F9-8D473EAFAEEF.jpg
10577378848,"Apr 13, 2021, 4:50:40 PM",Evening Walk ☁,Walk,"Wind 8ms SE


Propelled by Windfield.app ↗",2971,4.40,102.0,4.0,False,,HOKA Carbon X (2020),activities/11316726084.fit.gz,,,2971.0,2971.0,4405.3,4.363,1.483,54.0,66.0,-76.6,-35.0,25.0,-0.3,,,70.0,60.0,,78.0,,,299.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,5441383.0,,,,,,,,,,0.0,1.483,2090.9,,,,5734.0,,,,,,,,,,,,,,,
11169195645,"Apr 13, 2024, 6:16:23 AM",Morning Weight Training,Weight Training,,2062,0,143.0,4.0,False,,,activities/11936171292.fit.gz,,,2062.0,2062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,143.0,92.0,,,187.0,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
11169195724,"Apr 13, 2024, 6:55:32 AM",Morning Pilates,Workout,,2646,0,148.0,7.0,False,,,activities/11936171308.fit.gz,,,2646.0,2646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100.0,56.0,148.0,102.0,,,279.0,,,7.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
14167633862,"Apr 13, 2025, 3:22:07 PM",Evening Weight Training,Weight Training,,3654,0,119.0,6.0,False,,,activities/15121206914.fit.gz,,,3654.0,3654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,119.0,83.0,,,256.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,460.0,,,,,,,,
14162036781,"Apr 13, 2025, 6:54:00 AM",Morning Run ☀,Run,"Wind 5ms SW


Propelled by Windfield.app↗",3888,10.33,152.0,39.0,False,,New Balance Rebel v4 [2025],activities/15115365521.fit.gz,,,3888.0,3785.0,10329.7,4.56,2.729,105.0,94.0,1.4,32.2,30.3,0.1,,,94.0,78.0,152.0,142.0,,337.0,833.0,,,39.0,1269284.0,,,,,,,,336.0,3889.0,0.0,,0.0,,1.0,10769.7,,,,,,,,,,,,,,,,21346284.0,,,,,,,,,,0.0,2.657,3410.0,,,,9766.0,,,202.0,137.0,2.845,,,,,,,,,,
14163816877,"Apr 13, 2025, 9:20:39 AM",Lunch Walk ☁,Walk,"Wind 4ms SW


Propelled by Windfield.app↗",4801,7.32,110.0,6.0,False,,HOKA Carbon X (2020),activities/15117214112.fit.gz,,,4801.0,4613.0,7325.0,2.3,1.588,57.0,49.0,2.0,33.6,41.4,0.3,,,71.0,55.0,110.0,73.0,,,506.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,5441383.0,,,,,,,,,,0.0,1.526,4248.3,,,,8350.0,,,,,,,,,,,,,,,
18094581456,"Apr 13, 2026, 07:22:33 PM",Evening Weight Training,Weight Training,,6286,0.0,143.0,7.0,,,,,,,6286.0,6286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,143.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48753923,"Apr 14, 2013, 1:15:33 PM","14/04/2013 Espoo, Finland",Run,,2907,7.55,166.0,113.0,False,,Saucony Kinvara TR,activities/53918635.gpx.gz,81.0,,2907.0,2855.0,7549.0,4.975,,213.1,213.0,4.4,49.5,266.7,0.0,,,,,166.0,149.0,,,863.0,,15.0,113.0,,,,,,,,,,,,,0.0,,,8675.5,,,,,,,,,,,,,,,,56557.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131384879,"Apr 14, 2014, 3:03:16 PM","14/04/2014 Salford, England, United Kingdom",Run,,2323,6.55,154.0,55.0,False,,Salomon S-Lab Sense Ultra (2013),activities/143780321.gpx.gz,81.0,,2323.0,2245.0,6555.2,5.5,,18.0,21.2,22.8,45.5,29.7,0.0,,,,,154.0,141.0,,,659.0,,18.0,55.0,,,,,,,,,,,,,0.0,,,6622.2,,,,,,,,,,,,,,,,105607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285395678,"Apr 14, 2015, 6:07:51 PM","14/04/2015 London, United Kingdom",Run,,2114,6.34,159.0,64.0,False,,Salomon S-LAB Sense 3 Ultra (2014),activities/322535550.fit.gz,81.0,,2114.0,2070.0,6347.8,5.6,,18.0,15.0,9.0,25.4,14.3,0.0,,,91.0,80.0,159.0,148.0,,,636.0,,23.0,64.0,,,,,,,,,,,,,0.0,,,6388.1,,,,,,,,,,,,,,,,455052.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/f867f705-25ff-4b05-b91b-05988e22cfbb.jpg|media/c16a15dc-83fc-40c1-8a55-a4350c73f666.jpg
941995489,"Apr 14, 2017, 2:20:18 PM",Copenhagen ,Run,,7204,19.66,147.0,33.0,False,,Saucony TypeA6 (2017),activities/1042373092.fit.gz,81.0,,7204.0,6988.0,19662.2,13.0,,51.0,54.0,-20.4,-7.8,32.4,0.0,,,128.0,79.0,147.0,132.0,,,1977.0,,17.0,33.0,,,,,,,,,,,,,0.0,,,19867.2,,,,,,,,,,,,,,,,2090324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/B0BCDAAF-7E50-4E7F-A134-3BB13A5A9022.jpg|media/A8094FD3-DC2D-4CB4-A070-2878D492F9CC.jpg|media/D104ED88-EF9D-4C9D-8075-0259F25D205F.jpg|media/39598011-5164-4925-8422-7EE07340F553.jpg|media/26C41DA4-B787-4CB9-86AF-5908E2283DF3.jpg|media/FB0036C2-C2EA-4560-BF5E-203C7A091167.jpg|media/A728541C-2501-478E-A543-AE9E0E18A661.jpg|media/4B810A2A-BD87-42DF-84EE-99DD08E5653D.jpg|media/2CEC7CD1-F344-49CF-9A0B-D1D60A582656.jpg
1507278341,"Apr 14, 2018, 8:44:16 AM",Lunch Walk,Walk,,2491,3.26,140.0,7.0,False,,Saucony Type A6 (2018),activities/1623073259.fit.gz,,,2491.0,2491.0,3260.7,8.6,,72.0,,5.0,41.6,47.1,-0.3,,,98.0,56.0,140.0,105.0,,,325.0,,20.0,7.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,3006002.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288631410,"Apr 14, 2019, 7:20:44 AM",Morning Run,Run,,8439,22.39,155.0,115.0,False,,Adidas adiZero adios (2017),activities/2435915842.fit.gz,81.0,,8439.0,7984.0,22397.3,4.1,,176.0,176.0,1.8,38.4,33.3,0.0,,,128.0,82.0,155.0,139.0,,,1344.0,,13.0,115.0,,,,,,,,,,,,,0.0,,,22980.3,,,,,,,,,,,,,,,,2414976.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/82315E34-B332-4BDD-8C1A-B2AE1FEA56F9.jpg|media/A1524147-C6C9-4237-B558-E1DAC15098F3.jpg
5125886569,"Apr 14, 2021, 1:32:58 PM",Afternoon Ride ⛅,Ride,"Mostly Cloudy, 7°C, Feels like 5°C, Humidity 57%, Wind 3m/s from NW　
0.22 new kilometers

-- From Wandrer.earth",6545,26.17,139.0,17.0,False,,3T Exploro Team EKAR,activities/5463977239.fit.gz,,8.0,6545.0,4461.0,26178.9,15.3,5.868,312.0,364.0,7.4,79.0,45.7,-0.2,,,100.0,74.0,,110.0,,124.0,555.0,,8.0,17.0,557859.0,,,,,,,,151.0,5391.0,0.0,,0.0,,1.0,,1618405248.0,2.0,7.1,5.3,-0.9,0.57,1022.2,2.7,5.5,313.0,0.1,1618369664.0,1618421888.0,0.08,8798499.0,,0.04,5.0,0.73,16093.0,2.0,386.5,,,,,,,,,,,,,,,,,,,,,,,,,media/082A45EF-C3E2-4F7F-A58D-CA5AB57992E5.jpg|media/B9F4DA32-0520-4BD3-B773-AFF779105D08.jpg
5123697816,"Apr 14, 2021, 5:56:58 AM",Morning Ride ⛅,Ride,"Mostly Cloudy, 2°C, Feels like 0°C, Humidity 77%, Wind 2m/s from WNW　
0.22 new kilometers

-- From Wandrer.earth",3780,20.84,150.0,18.0,False,,3T Exploro Team EKAR,activities/5461680381.fit.gz,,8.0,3780.0,3737.0,20847.9,16.0,5.579,355.0,303.0,23.4,88.0,25.4,0.2,,,110.0,80.0,,118.0,,157.0,591.0,,2.0,18.0,592054.0,,,,,,,,181.0,3781.0,0.0,,0.0,,1.0,,1618376448.0,2.0,1.0,-1.6,-2.3,0.79,1021.1,2.2,5.1,303.0,0.0,1618369664.0,1618421888.0,0.08,8798499.0,,0.0,,0.55,16093.0,0.0,399.8,,,,,,,,,,,,,,,,,,,,,,,,,
6981849287,"Apr 14, 2022, 5:47:51 PM",Trying to recover covid run,Run,"Broken clouds, 13°C, Feels like 12°C, Humidity 37%, Wind 1m/s from NE - by Klimat.app",1205,3.02,147.0,15.0,False,,Nike Zoom Fly 3 (2020),activities/7430252837.fit.gz,,,1205.0,1205.0,3020.6,2.886,2.507,19.0,23.0,106.4,126.0,13.9,-0.1,,,83.0,78.0,,136.0,,214.0,224.0,,22.0,15.0,,,,,,,,,213.0,1206.0,0.0,,0.0,,1.0,3077.0,1649955584.0,2.0,10.7,10.7,1.5,0.53,1009.4,8.1,12.4,223.0,0.0,1649932800.0,1649980928.0,0.44,,5536139.0,0.0,,0.35,16093.0,5.0,344.4,,,,0.0,2.507,1651.4,,,,,,,,,,,,,,,,,,,
8890614663,"Apr 14, 2023, 5:14:48 PM",Afternoon Weight Training,Weight Training,,3390,0,141.0,8.0,False,,,activities/9539791117.fit.gz,,,3390.0,3390.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,98.0,,,378.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
8891069022,"Apr 14, 2023, 7:26:19 PM",Afternoon Ride,Ride,"　
2.41 new kilometers

-- From Wandrer.earth",5093,31.42,148.0,28.0,False,,Canyon Ultimate CF SL 9.0 DI2,activities/9540276822.fit.gz,,,5093.0,4585.0,31419.2,10.866,6.853,173.0,171.0,79.4,133.6,20.3,0.0,,,102.0,77.0,,129.0,,141.0,775.0,,28.0,28.0,647945.0,,,,,,,,155.0,5094.0,0.0,,0.0,,1.0,,1681498752.0,1.0,24.7,23.9,9.7,0.39,1010.0,2.7,4.8,138.0,0.0,1681468672.0,1681516800.0,0.875,1934418.0,,0.0,1.0,0.03,35386.9,6.0,,,,,0.0,6.169,384.0,,,,,,,,,,,,,,,,,,,
11182085054,"Apr 14, 2024, 3:24:37 PM",Evening Weight Training,Weight Training,,2403,0,144.0,5.0,False,,,activities/11949499058.fit.gz,,,2403.0,2403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,144.0,99.0,,,253.0,,,5.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
11177629873,"Apr 14, 2024, 7:33:32 AM",Morning Walk 🌧,Walk,"Wind 6ms S


Propelled by Windfield.app ↗",774,1.20,105.0,1.0,False,,HOKA Carbon X (2020),activities/11944877757.fit.gz,,,774.0,774.0,1199.3,2.526,1.549,11.0,35.0,9.8,34.6,13.7,-2.0,,,83.0,60.0,105.0,90.0,,,83.0,,,1.0,,,,,,,,,,,0.0,,0.0,,1.0,,1713078016.0,3.0,6.6,3.6,4.0,0.84,997.6,4.2,8.6,212.0,0.0,1713063936.0,1713116288.0,0.125,,5441383.0,0.86,5.0,0.88,16158.0,1.0,,,,,0.0,1.549,217.1,,,,1520.0,,,,,,,,,,,,,,,
11177630935,"Apr 14, 2024, 7:47:11 AM",Morning Run 🌧,Run,"Wind 6ms S


Propelled by Windfield.app ↗",3229,6.53,143.0,12.0,False,,HOKA Carbon X (2020),activities/11944878768.fit.gz,,,3229.0,3101.0,6536.9,3.394,2.108,56.0,48.0,6.0,22.2,49.2,0.1,,,84.0,67.0,143.0,125.0,,230.0,515.0,,13.0,12.0,718083.0,,,,,,,,238.0,3230.0,0.0,,0.0,,1.0,6740.6,1713078016.0,3.0,6.8,3.9,4.2,0.84,997.5,4.2,8.6,212.0,0.0,1713063936.0,1713116288.0,0.125,,5441383.0,0.86,5.0,0.88,17050.0,1.0,,,,,0.0,2.024,2500.9,,,,6926.0,,,84.0,97.0,2.174,,,,,,,,,,
14176073712,"Apr 14, 2025, 3:30:42 PM",Evening Mountain Bike Ride ☀,Ride,"Wind 6ms SW


Propelled by Windfield.app↗",3521,18.76,130.0,10.0,False,,Canyon Lux Trail CF7,activities/15130071575.fit.gz,,13.9,3521.0,3521.0,18762.0,8.8,5.329,136.0,137.0,2.2,16.0,14.3,0.0,,,,,130.0,111.0,,158.0,488.0,,12.0,10.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,13979802.0,,,,,,,,0.0,12.3,3.1,0.0,5.329,5060.2,,,,,,,,,,,,,,,,,,,
18106145386,"Apr 14, 2026, 05:59:56 PM",Afternoon Run,Run,,2416,6.63,151.0,22.0,,,,,,,2416.0,2398.0,6625.1,3.3,2.763,54.0,4.4,4.4,34.0,,,,,,77.5,151.0,138.7,,266.1,,,,,,,,,,,,,265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6911569,"Apr 15, 2011, 5:17:23 PM","04/15/2011 Espoo, Finland, Uusimaa, Finland",Run,,2428,7.13,179.0,86.0,,,,activities/8116834.tcx.gz,82.0,,2428.0,2428.0,7134.1,6.112,,155.0,155.9,5.3,58.0,53.4,0.0,,,,,179.0,149.0,,,812.0,,,86.0,,,,,,,,,,,,,0.0,,,8054.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
